"","Country","WHO_region","T0","T0/2","T0/3","T0/4","T0/5","Criterion","transform","filter","domain"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.6","Belarus "," EURO ",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.7","Belgium "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.8","Bosnia and Herzegovina "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.9","Bulgaria "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.10","Croatia "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.11","Cyprus "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.12","Czechia "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.13","Denmark "," EURO",1,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.14","Estonia "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.15","Faroe Islands "," EURO",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.16","Finland "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.17","France "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.18","Georgia "," EURO",0,1,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.19","Germany "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.20","Gibraltar "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.21","Greece "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.22","Greenland "," EURO",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.23","Guernsey "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.24","Holy See "," EURO ",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.25","Hungary "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.26","Iceland "," EURO",1,1,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.27","Ireland "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.28","Isle of Man "," EURO ",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.29","Israel "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.30","Italy "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.31","Jersey "," EURO ",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.32","Kazakhstan "," EURO",1,1,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.33","Kosovo "," EURO",1,1,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.34","Kyrgyzstan "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.35","Latvia "," EURO",1,0,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.36","Liechtenstein "," EURO",0,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.37","Lithuania "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.38","Luxembourg "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.39","Malta "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.40","Monaco "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.41","Montenegro "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.42","Netherlands "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.43","North Macedonia "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.44","Norway "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.45","Poland "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.46","Portugal "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.47","Republic of Moldova "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.48","Romania "," EURO",0,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.49","Russian Federation "," EURO ",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.50","San Marino "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.51","Serbia "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.52","Slovakia "," EURO",0,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.53","Slovenia "," EURO",1,0,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.54","Spain "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.55","Sweden "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.56","Switzerland "," EURO",0,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.57","Tajikistan "," EURO ",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.58","The United Kingdom "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.59","Trkiye "," EURO",0,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.60","Turkmenistan "," EURO ",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.61","Ukraine "," EURO",1,1,1,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.62","Uzbekistan "," EURO ",0,0,0,0,0,"BIC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.63","Albania "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.64","Andorra "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.65","Armenia "," EURO",1,0,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.66","Austria "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.67","Azerbaijan "," EURO",1,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.68","Belarus "," EURO ",0,0,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.69","Belgium "," EURO",1,0,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.70","Bosnia and Herzegovina "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.71","Bulgaria "," EURO",1,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.72","Croatia "," EURO",1,0,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.73","Cyprus "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.74","Czechia "," EURO",1,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.75","Denmark "," EURO",1,0,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.76","Estonia "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.77","Faroe Islands "," EURO",0,0,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.78","Finland "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.79","France "," EURO",1,0,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.80","Georgia "," EURO",0,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.81","Germany "," EURO",0,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.82","Gibraltar "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.83","Greece "," EURO",0,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.84","Greenland "," EURO",0,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.85","Guernsey "," EURO",1,0,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.86","Holy See "," EURO ",0,0,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.87","Hungary "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.88","Iceland "," EURO",1,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.89","Ireland "," EURO",1,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.90","Isle of Man "," EURO ",0,0,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.91","Israel "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.92","Italy "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.93","Jersey "," EURO ",0,0,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.94","Kazakhstan "," EURO",1,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.95","Kosovo "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.96","Kyrgyzstan "," EURO",1,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.97","Latvia "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.98","Liechtenstein "," EURO",0,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.99","Lithuania "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.100","Luxembourg "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.101","Malta "," EURO",0,0,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.102","Monaco "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.103","Montenegro "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.104","Netherlands "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.105","North Macedonia "," EURO",1,0,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.106","Norway "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.107","Poland "," EURO",1,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.108","Portugal "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.109","Republic of Moldova "," EURO",0,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.110","Romania "," EURO",0,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.111","Russian Federation "," EURO ",0,0,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.112","San Marino "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.113","Serbia "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.114","Slovakia "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.115","Slovenia "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.116","Spain "," EURO",0,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.117","Sweden "," EURO",1,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.118","Switzerland "," EURO",0,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.119","Tajikistan "," EURO ",0,0,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.120","The United Kingdom "," EURO",1,1,1,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.121","Trkiye "," EURO",0,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.122","Turkmenistan "," EURO ",0,0,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.123","Ukraine "," EURO",0,1,0,0,0,"SC",2,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr2_day_high_freq_rect.txt.124","Uzbekistan "," EURO ",0,0,0,0,0,"SC",2,"none","none"
